ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude
"20100518X61722","CEN10CA258","ACC","05/18/10 00:00:00","Tu",1700,"UTC","Lee's Summit","MO","USA","64067",2010,5,,,"385718N","0942224W","MEAS","Lee's Summit Municipal Airport","LXT","ONAP",0,,,,"PILO",1615,0,"LXT",,0,"UTC","DAYL","SCAT",3500,0,"UNK",,,10,162,0,300,"U",8,"F","F",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,38.955001,-94.37333599999999
"20100518X61902","CEN10CA257","ACC","05/15/10 00:00:00","Sa",2350,"UTC","Hilliard","OH","USA","43026",2010,5,,,"395913N","0831225W","MEAS","Balloon Landing Area","NONE","OFAP",0,,,,"WFAC",2353,53,"OSU",905,8,"UTC","DAYL",,10000,10000,"BKN",,,10,64,46,10,"U",5,"F","T",0,30.190001,,,,"SERS",,,,0,0,2,1,3,"N",,,,,,"09/25/20 16:03:53",,"VMC",,39.986946,-83.206947
"20100518X23127","CEN10LA259","ACC","05/18/10 00:00:00","Tu",1400,"UTC","Alpine","TX","USA","79830",2010,5,,,"302216N","0103419W","MEAS","Alpine-Casparis Municipal","E38","OFAP",1,,4515,,"WFAC",1425,190,"E38",4515,0,"UTC","DAYL","CLER",0,0,,,,10,70,57,190,"U",7,"F","T",0,30.110001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,30.37111,-103.685836
"20100519X15612","CEN10CA260","ACC","05/16/10 00:00:00","Su",2000,"UTC","Duluth","MN","USA","55802",2010,5,,,"464311N","0092222W","MEAS","Sky Harbor Airport","DYT","ONAP",0,,610,,"WFAC",1954,360,"DYT",610,0,"UTC","DAYL","CLER",0,0,,,,10,54,36,70,"U",3,"F","T",0,30.190001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:04:52",,"VMC",,46.719722,-92.03944300000001
"20100519X21150","ERA10CA271","ACC","05/15/10 00:00:00","Sa",1515,"UTC","Kingston","TN","USA","37763",2010,5,,,"354925N","0843219W","MEAS","Riley Creek Airport","12TN","ONAP",0,,,,"WFAC",,45,"OQT",820,19,,"DAYL","SCAT",0,0,,,,10,73,64,60,"U",6,"F","T",0,30.25,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,35.823612,-84.538612
"20100519X44533","WPR10WA245","ACC","05/17/10 00:00:00","Mo",715,"UTC","Lucena City, Philippines",,"PH",,2010,5,,,"013560N","1213617E","EST",,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,4,0,0,0,4,"O",,,,,,"11/03/20 20:30:07",,,,13.933333,121.604721
"20100519X65147","ERA10WA272","ACC","05/13/10 00:00:00","Th",1900,"UTC","Manaus",,"BR",,2010,5,,,,,,,,"OFAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,6,0,0,0,6,"O",,,,,,"11/03/20 20:30:07",,,,,
"20100519X72904","WPR10LA247","ACC","05/18/10 00:00:00","Tu",2330,"UTC","Glenn","CA","USA","95943",2010,5,,,"393724N","0122212W","MEAS","Hamilton City","PVT","OFAP",0,,,,"WFAC",2154,360,"RBL",352,40,"UTC","DAYL","CLER",0,0,"NONE",,,10,64,43,0,"Y",5,"T","T",0,30.18,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:04:52",,"VMC",,39.623332,-122.036666
"20100519X82205","ANC10CA040","ACC","05/15/10 00:00:00","Sa",1840,"UTC","Seward","AK","USA","99664",2010,5,,,"060140N","0149230W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL",,0,4000,"BKN",,,10,30,0,120,"U",15,"F","T",0,29.790001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,60.233333,-149.383331
"20100519X94810","WPR10CA246","ACC","05/19/10 00:00:00","We",2130,"UTC","Renton","WA","USA","98055",2010,5,,,"472935N","1221257W","EST","Renton Municipal","KRNT","ONAP",0,,,,"PILO",,0,,,0,,"DAYL","FEW",3500,12000,"OVC",,,10,57,46,0,"Y",10,"T","F",18,29.620001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,47.493057,-122.215835
"20100520X02527","DCA10CA061","ACC","05/17/10 00:00:00","Mo",2233,"UTC","Miami","FL","USA","33102",2010,5,,,"254743N","0801724W","MEAS","Miami International Airport","MIA","OFAP",3,,9,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:05:53",,"VMC",,25.795278,-80.29000000000001
"20100520X44051","WPR10LA248","ACC","05/19/10 00:00:00","We",50,"UTC","Arbuckle","CA","USA","95912",2010,5,,,"003948N","0012250W","EST","Colusa County Airport","O08","OFAP",9,,50,,"WFAC",53,86,"MYV",64,27,"UTC","DAYL","CLER",0,0,"NONE",,,10,79,30,130,"U",5,"F","T",0,29.950001,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,39.068889,-122.083335
"20100520X60222","ERA10CA273","ACC","05/20/10 00:00:00","Th",1743,"UTC","Farmingdale","NY","USA","11735",2010,5,,,"404326N","0732429W","MEAS","Republic Airport","FRG","ONAP",0,,82,,"WFAC",1753,0,"FRG",82,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,72,55,220,"U",9,"F","T",0,29.959999,,,,"NONE",,,,0,0,4,0,4,"N",,,,,,"09/25/20 16:03:53",,"VMC",,40.723888,-73.408058
"20100521X90218","CEN10CA261","ACC","05/19/10 00:00:00","We",2230,"UTC","West Memphis","AR","USA","72376",2010,5,,,"003586N","0090144W","MEAS","West Memphis Municipal","KAWM","ONAP",0,,212,,"WFAC",2253,0,"KAWM",212,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,75,55,70,"U",7,"F","T",0,29.889999,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,35.134998,-90.234443
"20100521X94426","ERA10CA274","ACC","04/28/10 00:00:00","We",1930,"UTC","Fuquay-Varina","NC","USA","27526",2010,4,,,"353223N","0784431W","EST","Fuquay-Angier Field","78NC","ONAP",0,,349,,"PILO",1928,0,"HRJ",349,0,"UTC","DAYL","SCAT",4500,0,"NONE",,,10,75,36,0,"Y",9,"T","F",12,29.870001,,,,"NONE",,,,0,0,4,0,4,"N",,,,,,"09/25/20 16:06:52",,"VMC",,35.539722,-78.74194300000001
"20100521X00818","ERA10LA275","ACC","05/21/10 00:00:00","Fr",145,"UTC","Plattekill","NY","USA","12568",2010,5,,,"041388N","0074815W","MEAS","Kobelt Airport","N45","OFAP",1,,420,,"WFAC",145,180,"SWF",491,8,"UTC","NITE","CLER",0,0,"NONE",,,10,66,57,0,"U",,"F","F",0,30.02,,,,"SERS",,,,0,2,0,2,4,"N",,,,,,"09/25/20 16:01:19",,"VMC",,41.635555,-74.137496
"20100521X23753","WPR10WA249","ACC","05/20/10 00:00:00","Th",415,"UTC","Traralgon, Australia",,"AU",,2010,5,,,"038310S","0146260E","EST","Latrobe Valley",,"OFAP",0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,0,1,"O",,,,,,"11/03/20 20:30:07",,,,-38.516666,146.433334
"20100521X40711","CEN10CA262","ACC","05/20/10 00:00:00","Th",2310,"UTC","D'Hanis","TX","USA","78850",2010,5,,,"292229N","0992031W","MEAS","Glasscock Field","4TS8","OFAP",1,,1089,,,2251,88,"KHDO",930,9,"UTC","DAYL",,0,3100,"OVC",,,10,82,73,100,"U",5,"F","T",0,29.790001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"05/28/25 18:31:56","dobn","VMC",,29.374721,-99.34194100000001
"20100521X04119","ERA10CA276","ACC","05/21/10 00:00:00","Fr",1724,"UTC","Cambridge","NY","USA","12816",2010,5,,,"004330N","0732158W","MEAS","Chapin Field Airport","1B8","ONAP",0,,508,,"WFAC",1654,151,"DDH",827,11,"UTC","DAYL","CLER",0,0,,,,10,66,30,0,"Y",4,"T","T",0,29.76,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:02:53",,"VMC",,43.049999,-73.366111
"20100521X04342","ERA10LA277","ACC","05/21/10 00:00:00","Fr",1900,"UTC","Wakefield","VA","USA","23888",2010,5,,,"365914N","0007704W","MEAS","Wakefield Municipal","AKQ","ONAP",1,,113,,"WFAC",1854,200,"AKQ",113,1,"UTC","DAYL","CLER",0,0,"NONE",,,10,82,43,0,"Y",4,"T","T",0,30.120001,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,36.98722,-77.001113
"20100521X04536","ERA10CA278","ACC","05/24/10 00:00:00","Mo",2130,"UTC","East Haddam","CT","USA","06423",2010,5,,,"412644N","0722720W","MEAS","Goodspeed","42B","ONAP",0,,,,"WFAC",2153,335,"HFD",18,20,"UTC","DAYL","FEW",3900,0,"NONE",,,10,79,64,190,"U",6,"F","T",0,30.23,,,,"NONE",,,,0,0,4,0,4,"N",,,,,,"09/25/20 16:02:53",,"VMC",,41.445556,-72.455558
"20100522X45543","ERA10CA279","ACC","05/22/10 00:00:00","Sa",1230,"UTC","Lake Placid","FL","USA","33852",2010,5,,,"271724N","0812136W","MEAS","Sunray Airstrip","NONE","ONAP",0,,,,"WFAC",1227,0,"OBE",34,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,75,73,60,"U",3,"F","T",0,30.040001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:05:53",,"VMC",,27.29,-81.36
"20100522X50538","DCA10RA063","ACC","05/22/10 00:00:00","Sa",40,"UTC","Manglaore",,"IN",,2010,5,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,158,0,1,7,166,"O",,,,,,"11/03/20 20:30:08",,,,,
"20100522X10816","WPR10LA250","ACC","05/20/10 00:00:00","Th",2305,"UTC","Columbia","CA","USA","95310",2010,5,,,"038149N","1202452W","MEAS","Columbia Airport","O22","ONAP",0,,2118,,"WFAC",2305,0,"O22",2118,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,68,45,250,"U",7,"F","F",14,30.049999,,,,"SERS",,,,0,0,1,1,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,38.030277,-120.414443
"20100522X11639","WPR10LA251","ACC","05/21/10 00:00:00","Fr",1730,"UTC","Benson","AZ","USA","85602",2010,5,,,"315958N","1102128W","MEAS","Benson Municipal Airport","E95","OFAP",1,,3829,,"WFAC",1655,180,"FHU",4719,24,"UTC","DAYL","SCAT",0,0,"NONE",,,50,81,27,0,"Y",3,"T","T",0,29.98,,,,"MINR",,,,0,2,0,0,2,"N",,,,,,"09/25/20 16:04:52",,"VMC",,31.999444,-110.35778
"20100522X12052","WPR10LA252","ACC","05/21/10 00:00:00","Fr",2315,"UTC","Bakersfield","CA","USA","93308",2010,5,,,"035241N","1185422W","MEAS",,,"OFAP",0,,,,"WFAC",2254,284,"BFL",510,7,"UTC","DAYL","CLER",0,0,"NONE",,,10,77,21,320,"U",13,"F","F",21,29.879999,,,,"SERS",,,,0,0,0,2,2,"N",,,,,,"09/25/20 16:04:52",,"VMC",,35.400276,-118.906112
"20100522X12447","WPR10LA253","ACC","05/21/10 00:00:00","Fr",2300,"UTC","Robbins","CA","USA","95676",2010,5,,,"385219N","1214235W","EST","Wagner Field","CA18","ONAP",0,,23,,"WFAC",2253,140,"SMF",27,12,"UTC","DAYL","CLER",0,0,"NONE",,,10,68,39,240,"U",13,"F","F",20,29.940001,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,38.871944,-121.709724
"20100522X12824","WPR10CA254","ACC","05/22/10 00:00:00","Sa",1730,"UTC","Yerington","NV","USA","89447",2010,5,,,"039011N","0119912W","MEAS","Flying M Ranch","None","ONAP",0,,4375,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,45,0,0,"Y",10,"T","F",15,30.07,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,39.003055,-119.153335
"20100522X13522","WPR10CA255","ACC","05/22/10 00:00:00","Sa",1930,"UTC","Las Vegas","NV","USA","89052",2010,5,,,"355822N","0011584W","EST","Henderson","KHND","ONAP",0,,2492,,"PILO",1855,0,"KHND",,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,72,18,190,"U",21,"F","F",0,29.700001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,35.972778,-115.134445
"20100523X62317","WPR10IA256","INC","05/23/10 00:00:00","Su",1720,"UTC","Ontario","CA","USA","91761",2010,5,,,"034321N","0117364W","MEAS","Ontario International Airport","ONT","ONAP",0,,944,,"WFAC",1653,0,"ONT",944,0,"UTC","DAYL","SCAT",3000,3900,"BKN",,,10,57,39,250,"U",9,"F","F",15,29.82,,,,"NONE",,,,0,0,27,0,27,"N",,,,,,"09/25/20 16:02:53",,"VMC",,34.055831,-117.601112
"20100523X12354","ERA10LA280","ACC","05/23/10 00:00:00","Su",1327,"UTC","Sebring","FL","USA","33870",2010,5,,,"027300N","0081240W","MEAS",,,"OFAP",0,,,,"WFAC",1328,120,"OBE",34,29,"UTC","DAYL","SCAT",2000,0,"NONE",,,10,81,72,40,"U",7,"F","T",0,30.02,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:01:19",,"VMC",,27.5,-81.400001
"20100524X00659","ENG10WA030","ACC","05/06/10 00:00:00","Th",1245,"UTC","La Cava Colonia Tovar, Venezuela",,"VE",,2010,5,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"O",,,,,,"11/03/20 20:30:08",,,,,
"20100524X35104","WPR10CA257","ACC","05/23/10 00:00:00","Su",2045,"UTC","Kettle Falls","WA","USA","99141",2010,5,,,"048286N","1181028W",,"Private Grass Strip","none","ONAP",0,,,,"PILO",,0,"KDEW",,0,,"DAYL","SCAT",5500,10000,"BKN",,,10,54,32,180,"U",5,"F","T",0,29.870001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,48.468334,-118.174446
"20100524X54520","CEN10CA263","ACC","05/27/10 00:00:00","Th",2150,"UTC","Parker","CO","USA","80138",2010,5,,,"393126N","1043928W","MEAS","Everitt Airport","1C08","ONAP",0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,170,"U",17,"F","F",25,0,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,39.523887,-104.657775
"20100524X70457","WPR10LA258","ACC","05/24/10 00:00:00","Mo",1630,"UTC","Paulden","AZ","USA","86334",2010,5,,,"034522N","0112287W","MEAS","Big Springs Ranch Airport","AZ27","ONAP",0,,4421,,"WIT",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,54,0,240,"U",6,"F","T",0,0,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,34.867221,-112.468612
"20100524X74604","WPR10LA259","ACC","05/22/10 00:00:00","Sa",2030,"UTC","Happy Camp","CA","USA","96039",2010,5,,,"414417N","1232328W","MEAS","Happy Camp Airport","36S","OFAP",5,,1209,,"WFAC",1953,30,"MFR",1335,45,"UTC","DAYL","SCAT",3400,0,"NONE",,,10,52,34,290,"U",4,"F","T",0,29.98,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 16:04:52",,"VMC",,41.738056,-123.391113
"20100524X75523","WPR10LA260","ACC","05/23/10 00:00:00","Su",2300,"UTC","Lost Hills","CA","USA","93249",2010,5,,,"373729N","1194110W","MEAS","Lost Hills-Kern Co Airport","L84","ONAP",0,,274,,"WFAC",2254,110,"BFL",510,33,"UTC","DAYL","CLER",0,6000,"BKN",,,10,64,36,0,"Y",7,"T","T",0,29.93,,,,"NONE",,,,0,0,5,0,5,"N",,,,,,"09/25/20 16:04:52",,"VMC",,37.624721,-119.686111
"20100525X02508","OPS10IA196","INC","05/21/10 00:00:00","Fr",810,"UTC","Anchorage","AK","USA",,2010,5,,,"555514N","1592924W","MEAS","Ted Stevens International Airp","PANC","ONAP",0,,152,,"WFAC",2353,0,"PANC",,0,,"NITE","FEW",2500,0,,,,10,57,36,290,"U",6,"F","T",0,29.790001,,,,"NONE",,,,0,0,140,0,140,"N",,,,,,"09/25/20 16:04:52",,"VMC",,55.920562,-159.489883
"20100525X03420","CEN10CA265","ACC","05/21/10 00:00:00","Fr",2130,"UTC","Roe","AR","USA","72134",2010,5,,,"343228N","0912029W","MEAS","Private strip",,"OFAP",1,,200,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,88,66,200,"U",10,"F","F",0,29.93,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:04:52",,"VMC",,34.54111,-91.341392
"20100525X15324","ANC10CA042","ACC","05/22/10 00:00:00","Sa",1930,"UTC","Chugiak","AK","USA","99567",2010,5,,,"612012N","1485912W","MEAS","Bold Airport","A13","ONAP",0,,,,"WFAC",1553,10,"PAAQ",242,15,"UTC","DAYL","FEW",5500,0,"NONE",,,10,48,34,180,"U",7,"F","T",0,30.040001,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:02:09",,"VMC",,61.336666,-148.986663
"20100525X20302","CEN10LA266","ACC","05/23/10 00:00:00","Su",1935,"UTC","Defiance","OH","USA","43512",2010,5,,,"414231N","0842229W","MEAS",,,"OFAP",0,,,,"WFAC",2035,205,"DFI",707,6,"UTC","DAYL","CLER",0,0,"NONE",,,10,82,63,0,"Y",6,"T","T",0,30.07,,,,"SERS",,,,0,0,1,1,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,41.70861,-84.374725
"20100525X25942","CEN10CA267","ACC","03/22/10 00:00:00","Mo",1800,"UTC","Alamogordo","NM","USA","88330",2010,3,,,"032516N","0106630W","MEAS","Holloman Air Force Base","HMN","ONAP",0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,,,,,0,0,0,0,,"N",,,,,,"09/25/20 16:03:53",,"VMC",,32.851665,-106.108329
"20100525X31845","DCA10FA064","ACC","05/25/10 00:00:00","Tu",1305,"UTC","Southern Tip of Greenland",,"DK",,2010,5,,,"062431N","0481731W","EST",,,"OFAP",0,,,,"WFAC",,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"SERS",,,,0,0,209,2,211,"N",,,,,,"09/25/20 16:05:53",,"VMC",,62.075279,-48.291942
"20100525X54249","CEN10CA268","ACC","05/24/10 00:00:00","Mo",1245,"UTC","Pearsall","TX","USA","78061",2010,5,,,"028498N","0985932W","MEAS","Mc Kinley Field","T30","OFAP",7,,586,,"WFAC",1253,190,"COT",,34,"UTC","DAYL",,1600,1600,"BKN",,,10,77,73,130,"U",9,"F","T",0,29.799999,,,,"SERS",,,,0,0,1,1,2,"N",,,,,,"09/25/20 16:02:09",,"VMC",,28.818889,-98.992225
"20100525X64440","WPR10CA262","ACC","05/25/10 00:00:00","Tu",1730,"UTC","Kona","HI","USA","96740",2010,5,,,"194420N","0156244W","MEAS","Kona International","PHKO","ONAP",0,,47,,"WFAC",1653,0,"PHKO",47,0,"UTC","DAYL","SCAT",3400,0,"NONE",,,10,73,61,50,"U",4,"F","T",0,30.059999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,19.738889,-156.045562
"20100525X82026","ANC10CA043","ACC","05/24/10 00:00:00","Mo",1745,"UTC","Tanana","AK","USA","99777",2010,5,,,"065100N","0015260W","MEAS","Ralph Calhoun Memorial Airport","PATA","ONAP",0,,236,,"WFAC",1254,0,"PATA",236,0,"UTC","DAYL","FEW",6000,0,"NONE",,,10,64,48,0,"Y",4,"T","T",0,29.700001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:01:19",,"VMC",,65.166664,-152.100006
"20100525X90423","WPR10CA263","ACC","05/25/10 00:00:00","Tu",1942,"UTC","Merced","CA","USA","95301",2010,5,,,"372249N","0120345W",,"Castle -Merced","KMER","ONAP",0,,191,,"WFAC",1942,0,"KMER",,0,"UTC","DAYL",,12000,12000,"BKN",,,10,70,36,240,"U",6,"F","T",0,30.059999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,37.380279,-120.568054
"20100526X92845","ERA10WA281","ACC","05/25/10 00:00:00","Tu",2230,"UTC","North Bimini",,"BS","33139",2010,5,,,"025420N","0791555W","MEAS","South Bimini Intl. Airport","MYBS","OFAP",3,,90,,"WFAC",2200,0,"MET",2000,109,"UTC","DAYL","UNK",0,0,"UNK",,,,0,0,280,"U",20,"F","F",0,0,,,,"FATL",,,2,2,0,0,0,4,"O",,,,,,"11/03/20 20:30:08",,"VMC",,25.7,-79.26527400000001
"20100526X30903","ANC10LA044","ACC","05/24/10 00:00:00","Mo",400,"UTC","Anchorage","AK","USA","99502",2010,5,,,"061181N","0150361W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,48,36,180,"U",6,"F","T",0,29.700001,,,,"NONE",,,,0,0,3,0,3,"N",,,,,,"09/25/20 16:02:09",,"VMC",,61.300277,-150.60028
"20100526X40856","WPR10FA264","ACC","05/26/10 00:00:00","We",1515,"UTC","Chandler","AZ","USA","85249",2010,5,,,"331619N","1114817W","EST","Chandler Municipal Airport","CHD","ONAP",0,,1243,,"WFAC",1547,0,"CHD",1243,0,"UTC","DAYL","CLER",0,0,"NONE",,,40,73,30,0,"Y",,"T","T",0,29.879999,,,,"SERS",,,,0,1,0,1,2,"N",,,,,,"09/25/20 16:02:53",,"VMC",,33.271945,-111.804725
"20100526X45943","WPR10WA265","ACC","04/25/10 00:00:00","Su",1406,"UTC","Nadi",,"FJ",,2010,4,,,,,,"Nadi Airport","NFFN","ONAP",0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,4,0,4,"O",,,,,,"11/03/20 20:30:08",,"VMC",,,
"20100526X65123","ERA10CA282","ACC","05/16/10 00:00:00","Su",1500,"UTC","Jekyll Island","GA","USA","31527",2010,5,,,"031428N","0812540W","MEAS","Jekyll Island Airport","09J","ONAP",0,,11,,"WFAC",1453,22,"SSI",19,5,"UTC","DAYL","FEW",1900,0,,,,10,81,70,220,"U",5,"F","T",0,30.110001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:02:53",,"VMC",,31.074443,-81.42778
"20100526X84456","ERA10FA283","ACC","05/26/10 00:00:00","We",2045,"UTC","Boxborough","MA","USA","01719",2010,5,,,"042304N","0713228W","MEAS",,,"OFAP",0,,,,"WFAC",2056,100,"BED",133,11,"UTC","DAYL","CLER",0,0,"NONE",,,10,93,63,340,"U",6,"F","T",0,29.65,,,,"FATL",,,,1,0,0,1,2,"N",,,,,,"09/25/20 16:03:53",,"VMC",,42.50111,-71.54111399999999
"20100527X12140","WPR10CA266","ACC","05/26/10 00:00:00","We",2015,"UTC","St. George","UT","USA","84770",2010,5,,,"037526N","1133535W","MEAS","St. George Municipal","KSGU","ONAP",0,,2941,,"WFAC",1955,0,"KSGU",,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,81,27,240,"U",19,"F","F",24,29.82,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,37.090557,-113.593055
"20100527X32154","CEN10CA270","ACC","05/27/10 00:00:00","Th",1330,"UTC","Belton","TX","USA","76557",2010,5,,,"311137N","0972426W","MEAS",,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,10,75,66,0,"U",,"F","F",0,30.030001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 16:03:53",,"VMC",,31.193611,-97.407218
"20100527X05635","ERA10LA284","ACC","05/27/10 00:00:00","Th",2243,"UTC","High Springs","FL","USA","32643",2010,5,,,"029480N","0082360W","MEAS",,,"OFAP",0,,,,"WFAC",2253,226,"GNV",152,19,"UTC","DAYL","CLER",0,0,"NONE",,,10,88,61,330,"U",6,"F","T",0,29.76,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,29.799999,-82.599998
"20100528X02042","CEN10LA272","ACC","05/27/10 00:00:00","Th",,,"Oklahoma City","OK","USA","73099",2010,5,,,"035367N","0974222W","MEAS","Sundance Airpark","HSD","ONAP",1,,1193,,"WFAC",53,142,"PWA",1300,6,"UTC","DAYL","CLER",0,0,"NONE",,,10,82,66,8,"U",9,"F","T",0,29.940001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 16:01:19",,"VMC",,35.601943,-97.706108
"20100528X53942","ERA10IA285","INC","05/28/10 00:00:00","Fr",1620,"UTC","White Plains","NY","USA","10604",2010,5,,,"004141N","0734227W","MEAS","Westchester County Airport","HPN","ONAP",0,,439,,"PILO",1556,0,"HPN",439,0,"UTC","DAYL","OVCT",3200,3200,"OVC",,,10,66,52,0,"U",,"F","F",0,29.969999,,,,"NONE",,,,0,0,4,0,4,"N",,,,,,"09/25/20 16:05:53",,"VMC",,41.066944,-73.70749600000001
"20100529X35051","WPR10CA267","ACC","05/29/10 00:00:00","Sa",15,"UTC","Palo Alto","CA","USA","94303",2010,5,,,"037272N","0122558W","MEAS","Palo Alto Airport","KPAO","OFAP",0,,4,,"WFAC",2350,0,"KPAO",,0,"UTC","DAYL","SCAT",4000,0,"NONE",,,30,68,0,310,"U",12,"F","T",0,30.17,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 16:02:09",,"VMC",,37.450649,-122.099456
"20100530X02010","ERA10CA287","ACC","05/29/10 00:00:00","Sa",1525,"UTC","Chester","PA","USA","19013",2010,5,,,"039504N","0751919W","MEAS",,,"OFAP",0,,,,"WFAC",1454,60,"PHL",36,5,"UTC","DAYL","SCAT",2000,0,,,,10,72,63,210,"U",5,"F","T",0,29.959999,,,,"MINR",,,,0,2,0,0,2,"N",,,,,,"09/25/20 16:05:53",,"VMC",,39.834445,-75.321945
